time,latitude,longitude,dir
2025-10-29T20:32:56.436255+00:00,58.424206833333336,15.505631833333334,NE
2025-10-29T20:32:57.435144+00:00,58.4242515,15.505747333333334,NE
2025-10-29T20:32:58.436247+00:00,58.424297333333335,15.5058775,NE
2025-10-29T20:32:59.433296+00:00,58.424346166666666,15.505985333333333,NE
2025-10-29T20:33:00.435305+00:00,58.424386,15.5061065,NE
2025-10-29T20:33:01.434355+00:00,58.424427,15.506234666666666,NE
2025-10-29T20:33:02.437452+00:00,58.424466333333335,15.506369333333334,NE
2025-10-29T20:33:03.433402+00:00,58.4244875,15.506482833333333,NE
2025-10-29T20:33:04.434526+00:00,58.424527,15.506637833333333,NE
2025-10-29T20:33:05.433576+00:00,58.42456383333333,15.506740333333333,NE
2025-10-29T20:33:06.436576+00:00,58.42461133333333,15.506846333333334,NE
2025-10-29T20:33:07.436624+00:00,58.42462866666666,15.5069585,NE
2025-10-29T20:33:08.436682+00:00,58.424649,15.507094500000001,NE
2025-10-29T20:33:09.434734+00:00,58.424656,15.507203666666667,NE
2025-10-29T20:33:10.433913+00:00,58.424665166666664,15.5073455,NE
2025-10-29T20:33:11.435816+00:00,58.424686333333334,15.507471166666667,NE
2025-10-29T20:33:12.438874+00:00,58.424698166666666,15.507538333333333,NE
2025-10-29T20:33:13.434923+00:00,58.42468316666667,15.507694,NE
2025-10-29T20:33:14.436980+00:00,58.424682833333335,15.507906666666667,NE
2025-10-29T20:33:15.435922+00:00,58.42465333333333,15.508097333333334,NE
2025-10-29T20:33:16.439980+00:00,58.424639666666664,15.5082265,NE
2025-10-29T20:33:17.434287+00:00,58.424611166666665,15.508350833333333,NE
2025-10-29T20:33:18.435154+00:00,58.42459316666667,15.5084935,NE
2025-10-29T20:33:19.436316+00:00,58.42456383333333,15.508603,NE
2025-10-29T20:33:20.436294+00:00,58.424548,15.508715833333333,NE
2025-10-29T20:33:21.430390+00:00,58.424521,15.508825333333334,NE
2025-10-29T20:33:22.438344+00:00,58.424489666666666,15.508855833333334,NE
2025-10-29T20:33:23.434389+00:00,58.424460333333336,15.5089105,NE
2025-10-29T20:33:24.435448+00:00,58.424423166666664,15.508945333333333,NE
2025-10-29T20:33:25.433615+00:00,58.4243765,15.508962166666667,NE
2025-10-29T20:33:26.433480+00:00,58.42434033333333,15.508977333333334,NE
2025-10-29T20:33:27.432522+00:00,58.42432983333333,15.5090025,NE
2025-10-29T20:33:28.431576+00:00,58.42433583333333,15.509120166666667,NE
2025-10-29T20:33:29.435767+00:00,58.42435733333333,15.509275666666667,NE
2025-10-29T20:33:30.441716+00:00,58.424352166666665,15.5093955,NE
2025-10-29T20:33:31.432816+00:00,58.424363,15.509553333333333,NE
2025-10-29T20:33:32.439010+00:00,58.42436983333333,15.509700333333333,NE
2025-10-29T20:33:33.436769+00:00,58.424394,15.509758333333334,NE
2025-10-29T20:33:34.435868+00:00,58.42440366666667,15.509785833333334,NE
2025-10-29T20:33:35.433956+00:00,58.424437,15.509872333333334,NE
2025-10-29T20:33:36.437017+00:00,58.42445983333333,15.509965833333334,NE
2025-10-29T20:33:37.435966+00:00,58.4244915,15.510066166666666,NE
2025-10-29T20:33:38.437320+00:00,58.42451716666667,15.510151166666667,NE
2025-10-29T20:33:39.432157+00:00,58.42455616666667,15.51022,NE
2025-10-29T20:33:40.436341+00:00,58.42458,15.510318166666666,NE
2025-10-29T20:33:41.434420+00:00,58.42458216666667,15.510407333333333,NE
2025-10-29T20:33:42.436339+00:00,58.42460166666667,15.5105155,NE
2025-10-29T20:33:43.433348+00:00,58.424635,15.510653333333334,NE
2025-10-29T20:33:44.435386+00:00,58.42465466666667,15.510747166666667,NE
2025-10-29T20:33:45.433581+00:00,58.424688,15.510832333333333,NE
2025-10-29T20:33:46.437673+00:00,58.424720666666666,15.51097,NE
2025-10-29T20:33:47.435558+00:00,58.424748666666666,15.5111,NE
2025-10-29T20:33:48.435671+00:00,58.4247795,15.511226,NE
2025-10-29T20:33:49.442633+00:00,58.424807666666666,15.5113725,NE
2025-10-29T20:33:50.434746+00:00,58.42483583333333,15.5115255,NE
2025-10-29T20:33:51.433888+00:00,58.424865,15.511667166666667,NE
2025-10-29T20:33:52.437769+00:00,58.42489366666667,15.5118125,NE
2025-10-29T20:33:53.436814+00:00,58.424915666666664,15.511962166666667,NE
2025-10-29T20:33:54.437908+00:00,58.42494883333333,15.512107666666667,NE
2025-10-29T20:33:55.435984+00:00,58.424970333333334,15.512255166666666,NE
2025-10-29T20:33:56.436971+00:00,58.424997833333336,15.512389833333334,NE
2025-10-29T20:33:57.433988+00:00,58.42503,15.512531166666667,NE
2025-10-29T20:33:58.436042+00:00,58.42505116666667,15.5126755,NE
2025-10-29T20:34:00.438157+00:00,58.4251055,15.5129535,NE
2025-10-29T20:34:01.432344+00:00,58.4251405,15.513081166666666,NE
2025-10-29T20:34:02.436434+00:00,58.425181333333335,15.513227,NE
2025-10-29T20:34:03.433299+00:00,58.42520283333333,15.5133785,NE
2025-10-29T20:34:04.434486+00:00,58.425237833333334,15.513514,NE
2025-10-29T20:34:05.432391+00:00,58.425268333333335,15.513649000000001,NE
2025-10-29T20:34:06.436561+00:00,58.4253,15.513795166666666,NE
2025-10-29T20:34:07.433479+00:00,58.425334,15.513961666666667,NE
2025-10-29T20:34:08.432517+00:00,58.42536716666667,15.514133166666667,NE
2025-10-29T20:34:09.433575+00:00,58.425383333333336,15.514297166666667,NE
2025-10-29T20:34:10.434690+00:00,58.425387,15.514436166666666,NE
2025-10-29T20:34:11.433702+00:00,58.4254005,15.5145495,NE
2025-10-29T20:34:12.433769+00:00,58.425453,15.514638833333333,NE
2025-10-29T20:34:13.433767+00:00,58.42546883333333,15.51476,NE
2025-10-29T20:34:14.434816+00:00,58.425498166666664,15.5148675,NE
2025-10-29T20:34:15.433874+00:00,58.425523,15.514980833333333,NE
2025-10-29T20:34:16.436038+00:00,58.425548166666665,15.515070166666666,NE
2025-10-29T20:34:17.435121+00:00,58.425569,15.515165833333333,NE
2025-10-29T20:34:18.436986+00:00,58.42557383333333,15.515307666666667,NE
2025-10-29T20:34:19.434058+00:00,58.4255905,15.515467666666666,NE
2025-10-29T20:34:20.438113+00:00,58.42559816666667,15.515646666666667,NE
2025-10-29T20:34:21.436070+00:00,58.425606,15.5158445,NE
2025-10-29T20:34:22.438207+00:00,58.4256125,15.5160345,NE
2025-10-29T20:34:23.437406+00:00,58.425609,15.516210666666666,NE
2025-10-29T20:34:24.435457+00:00,58.425605,15.516377,NE
2025-10-29T20:34:25.436529+00:00,58.425595,15.516537333333334,NE
2025-10-29T20:34:26.435302+00:00,58.42559516666667,15.516707,NE
2025-10-29T20:34:27.434440+00:00,58.425593666666664,15.516874166666666,NE
2025-10-29T20:34:28.438482+00:00,58.425590166666666,15.517026833333333,NE
2025-10-29T20:34:29.440531+00:00,58.425577,15.517170333333333,NE
2025-10-29T20:34:30.434572+00:00,58.42557133333333,15.5173065,NE
2025-10-29T20:34:31.438539+00:00,58.425564666666666,15.517423,NE
2025-10-29T20:34:32.440810+00:00,58.42555433333333,15.5175495,NE
2025-10-29T20:34:33.436807+00:00,58.42553083333333,15.517683166666666,NE
2025-10-29T20:34:34.437768+00:00,58.425519666666666,15.517800333333334,NE
2025-10-29T20:34:35.434917+00:00,58.42550933333333,15.517907333333333,NE
2025-10-29T20:34:36.436869+00:00,58.425498166666664,15.517992166666666,NE
2025-10-29T20:34:37.431928+00:00,58.42546133333333,15.518047,NE
2025-10-29T20:34:38.436975+00:00,58.425402,15.518053666666667,NE
2025-10-29T20:34:39.434933+00:00,58.42535066666667,15.518053666666667,NE
2025-10-29T20:34:40.438057+00:00,58.42528166666666,15.518051333333334,NE
2025-10-29T20:34:41.433124+00:00,58.4252285,15.5180515,NE
2025-10-29T20:34:42.435290+00:00,58.4251665,15.518055,NE
2025-10-29T20:34:44.436429+00:00,58.425140666666664,15.518051833333333,NE
2025-10-29T20:34:45.434487+00:00,58.4250875,15.518032833333333,NE
2025-10-29T20:34:46.436511+00:00,58.42504783333333,15.518011,NE
2025-10-29T20:34:47.434494+00:00,58.42498666666667,15.517999666666666,NE
2025-10-29T20:34:48.438452+00:00,58.424923166666666,15.5179885,NE
2025-10-29T20:34:49.436504+00:00,58.42487116666667,15.5179845,NE
2025-10-29T20:34:50.435527+00:00,58.42482233333333,15.517978166666667,NE
2025-10-29T20:34:51.433578+00:00,58.424769166666664,15.517966333333334,NE
2025-10-29T20:34:52.436626+00:00,58.42470983333333,15.5179555,NE
2025-10-29T20:34:53.435673+00:00,58.424634833333336,15.517951,NE
2025-10-29T20:34:54.436839+00:00,58.424599,15.5179475,NE
2025-10-29T20:34:55.435777+00:00,58.42454466666667,15.5179515,NE
2025-10-29T20:34:56.435821+00:00,58.4244865,15.517953166666667,NE
2025-10-29T20:34:57.434019+00:00,58.42443166666666,15.517964333333333,NE
2025-10-29T20:34:58.434897+00:00,58.4244,15.517977,NE
2025-10-29T20:34:59.431956+00:00,58.4243255,15.517978666666666,NE
2025-10-29T20:35:00.435083+00:00,58.42426116666667,15.517988666666668,NE
2025-10-29T20:35:01.435058+00:00,58.424194166666666,15.518000833333334,NE
2025-10-29T20:35:02.436223+00:00,58.424132166666666,15.518008166666666,NE
2025-10-29T20:35:03.433164+00:00,58.424083,15.518016833333334,NE
2025-10-29T20:35:04.437224+00:00,58.42403266666667,15.5180295,NE
2025-10-29T20:35:05.438230+00:00,58.42397733333333,15.518047,NE
2025-10-29T20:35:06.435358+00:00,58.4239125,15.518062666666667,NE
2025-10-29T20:35:07.435314+00:00,58.4238575,15.518087166666668,NE
2025-10-29T20:35:08.437596+00:00,58.4238135,15.518113166666666,NE
2025-10-29T20:35:09.434573+00:00,58.42375333333333,15.518126,NE
2025-10-29T20:35:10.433625+00:00,58.423699,15.5181475,NE
2025-10-29T20:35:11.435501+00:00,58.4236485,15.518166166666667,NE
2025-10-29T20:35:12.436490+00:00,58.42359916666667,15.518171,NE
2025-10-29T20:35:13.434629+00:00,58.423551833333335,15.518159166666667,NE
2025-10-29T20:35:14.436872+00:00,58.423529333333335,15.518147833333334,NE
2025-10-29T20:35:15.434844+00:00,58.423490666666666,15.518147,NE
2025-10-29T20:35:16.435755+00:00,58.423445,15.5181535,NE
2025-10-29T20:35:17.431809+00:00,58.42337533333333,15.518187666666666,NE
2025-10-29T20:35:18.437020+00:00,58.423315333333335,15.518225333333334,NE
2025-10-29T20:35:19.435897+00:00,58.423257,15.518266333333333,NE
2025-10-29T20:35:20.437946+00:00,58.42321533333333,15.518318666666667,NE
2025-10-29T20:35:21.433991+00:00,58.423181166666666,15.5183155,NE
2025-10-29T20:35:22.436188+00:00,58.4231355,15.518330166666667,NE
2025-10-29T20:35:23.436087+00:00,58.423099,15.518351333333333,NE
2025-10-29T20:35:24.436140+00:00,58.42304566666667,15.518396,NE
2025-10-29T20:35:25.437228+00:00,58.423023666666666,15.518418333333333,NE
2025-10-29T20:35:26.436215+00:00,58.42301033333333,15.518439833333334,NE
2025-10-29T20:35:27.438344+00:00,58.422941,15.518485166666666,NE
2025-10-29T20:35:28.435345+00:00,58.42287566666667,15.518515666666667,NE
2025-10-29T20:35:29.434519+00:00,58.4228265,15.518514333333334,NE
2025-10-29T20:35:30.438380+00:00,58.4227685,15.518491333333333,NE
2025-10-29T20:35:31.433486+00:00,58.42270716666667,15.518522333333333,NE
2025-10-29T20:35:32.438591+00:00,58.42266333333333,15.518540666666667,NE
